id,lastTicketingDate,lastTicketingDateTime,numberOfBookableSeats,validatingAirlineCodes,Duration,Number of Stops,Airline,Base Price,Grand Total Price,Currency.1,Total Price.1,Base Price.1,Branded Fares,Branded Fare Labels,Included Checked Bags Quantities,BAGGAGE_description,BAGGAGE_isChargeable,BRANDED_FARES_description,BRANDED_FARES_isChargeable,BRANDED_FARES_amenityProvider,PRE_RESERVED_SEAT_description,PRE_RESERVED_SEAT_isChargeable,PRE_RESERVED_SEAT_amenityProvider,TRAVEL_SERVICES_description,TRAVEL_SERVICES_isChargeable,TRAVEL_SERVICES_amenityProvider,Origin Airport,Flight duration 1,Airport layover 1,Flight duration 2,Airport layover 2,Flight duration 3,Firt flight departure,Second flight departure,Third flight departure,Firt flight arrival,Second flight arrival,Third flight arrival,Origin airport,1st layover,2nd layover,Branded Fares Lables,Meal Option
437,2024-06-20,2024-06-20,9,AF,PT12H35M,1,AF,1001.0,1238.16,EUR,1238.16,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT2H, CDG, PT7H55M,,,2024-06-20T15:50:00, 2024-06-20T20:30:00,,2024-06-20T17:50:00, 2024-06-20T22:25:00,,CPH, CDG,,LIGHT,SNACK
438,2024-06-20,2024-06-20,9,AF,PT12H45M,1,AF,1001.0,1238.16,EUR,1238.16,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT2H, CDG, PT8H20M,,,2024-06-20T12:05:00, 2024-06-20T16:30:00,,2024-06-20T14:05:00, 2024-06-20T18:50:00,,CPH, CDG,,LIGHT,SNACK
439,2024-06-20,2024-06-20,9,AF,PT14H35M,1,AF,1001.0,1238.16,EUR,1238.16,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT2H, CDG, PT8H10M,,,2024-06-20T12:05:00, 2024-06-20T18:30:00,,2024-06-20T14:05:00, 2024-06-20T20:40:00,,CPH, CDG,,LIGHT,SNACK
440,2024-06-20,2024-06-20,9,AF,PT15H5M,1,AF,1001.0,1238.16,EUR,1238.16,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT2H, CDG, PT8H20M,,,2024-06-20T09:45:00, 2024-06-20T16:30:00,,2024-06-20T11:45:00, 2024-06-20T18:50:00,,CPH, CDG,,LIGHT,SNACK
441,2024-06-20,2024-06-20,9,AF,PT16H20M,1,AF,1001.0,1238.16,EUR,1238.16,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT2H, CDG, PT7H55M,,,2024-06-20T12:05:00, 2024-06-20T20:30:00,,2024-06-20T14:05:00, 2024-06-20T22:25:00,,CPH, CDG,,LIGHT,SNACK
442,2024-06-20,2024-06-20,9,AF,PT16H55M,1,AF,1001.0,1238.16,EUR,1238.16,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT2H, CDG, PT8H10M,,,2024-06-20T09:45:00, 2024-06-20T18:30:00,,2024-06-20T11:45:00, 2024-06-20T20:40:00,,CPH, CDG,,LIGHT,SNACK
443,2024-06-20,2024-06-20,9,AF,PT18H30M,1,AF,1001.0,1238.16,EUR,1238.16,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT2H5M, CDG, PT8H20M,,,2024-06-20T06:20:00, 2024-06-20T16:30:00,,2024-06-20T08:25:00, 2024-06-20T18:50:00,,CPH, CDG,,LIGHT,SNACK
444,2024-06-20,2024-06-20,9,AF,PT18H40M,1,AF,1001.0,1238.16,EUR,1238.16,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT2H, CDG, PT7H55M,,,2024-06-20T09:45:00, 2024-06-20T20:30:00,,2024-06-20T11:45:00, 2024-06-20T22:25:00,,CPH, CDG,,LIGHT,SNACK
445,2024-06-20,2024-06-20,9,AF,PT20H20M,1,AF,1001.0,1238.16,EUR,1238.16,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT2H5M, CDG, PT8H10M,,,2024-06-20T06:20:00, 2024-06-20T18:30:00,,2024-06-20T08:25:00, 2024-06-20T20:40:00,,CPH, CDG,,LIGHT,SNACK
446,2024-06-20,2024-06-20,9,AF,PT22H5M,1,AF,1001.0,1248.73,EUR,1248.73,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT2H5M, CDG, PT7H55M,,,2024-06-20T06:20:00, 2024-06-20T20:30:00,,2024-06-20T08:25:00, 2024-06-20T22:25:00,,CPH, CDG,,LIGHT,SNACK
447,2024-06-20,2024-06-20,9,AF,PT12H5M,1,AF,1389.0,1626.16,EUR,1626.16,1389.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT2H, CDG, PT8H20M,,,2024-06-20T09:45:00, 2024-06-20T13:30:00,,2024-06-20T11:45:00, 2024-06-20T15:50:00,,CPH, CDG,,LIGHT,SNACK
448,2024-06-20,2024-06-20,9,SK,PT9H,0,SK,1720.0,1956.03,EUR,1956.03,1720.0,SASGOPRO,SAS GO PRO,1,,,REFUNDABLE TICKET,False,BrandedFare,PRE RESERVED SEAT ASSIGNMENT,True,BrandedFare,WIFI,True,BrandedFare,CPH, PT9H,,,,,2024-06-20T12:40:00,,,2024-06-20T15:40:00,,,CPH,,,SASGOPRO,FOOD AND BEVERAGE
449,2024-06-20,2024-06-20,9,SK,PT9H,0,SK,1720.0,1956.03,EUR,1956.03,1720.0,SASGOPRO,SAS GO PRO,1,,,REFUNDABLE TICKET,False,BrandedFare,PRE RESERVED SEAT ASSIGNMENT,True,BrandedFare,WIFI,True,BrandedFare,CPH, PT9H,,,,,2024-06-20T14:40:00,,,2024-06-20T17:40:00,,,CPH,,,SASGOPRO,FOOD AND BEVERAGE
450,2024-05-19,2024-05-19,6,TP,PT13H30M,1,TP,267.0,434.28,EUR,434.28,267.0,DISCOUNT,DISCOUNT,0,FIRST BAG UP TO 23KG AND 158CM,True,,,,EXTRA LEG ROOM OR FRONT SEAT,True,BrandedFare,,,,CPH, PT3H50M, LIS, PT8H,,,2024-06-21T12:35:00, 2024-06-21T17:05:00,,2024-06-21T15:25:00, 2024-06-21T20:05:00,,CPH, LIS,,DISCOUNT,MEAL 1
451,2024-05-21,2024-05-21,9,AY,PT11H50M,1,AY,251.0,476.9,EUR,476.9,251.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,,,,,,,,,,CPH, PT1H30M, HEL, PT8H45M,,,2024-06-21T13:15:00, 2024-06-21T17:20:00,,2024-06-21T15:45:00, 2024-06-21T19:05:00,,CPH, HEL,,ELIGHT,MEAL AND BEVERAGE
452,2024-05-21,2024-05-21,9,AY,PT12H40M,1,AY,251.0,476.9,EUR,476.9,251.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,,,,,,,,,,CPH, PT1H30M, HEL, PT8H45M,,,2024-06-21T12:25:00, 2024-06-21T17:20:00,,2024-06-21T14:55:00, 2024-06-21T19:05:00,,CPH, HEL,,ELIGHT,MEAL AND BEVERAGE
453,2024-05-21,2024-05-21,9,AY,PT16H20M,1,AY,251.0,476.9,EUR,476.9,251.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,,,,,,,,,,CPH, PT1H30M, HEL, PT8H45M,,,2024-06-21T08:45:00, 2024-06-21T17:20:00,,2024-06-21T11:15:00, 2024-06-21T19:05:00,,CPH, HEL,,ELIGHT,MEAL AND BEVERAGE
454,2024-05-21,2024-05-21,9,AY,PT17H35M,1,AY,251.0,476.9,EUR,476.9,251.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,,,,,,,,,,CPH, PT1H30M, HEL, PT8H45M,,,2024-06-21T07:30:00, 2024-06-21T17:20:00,,2024-06-21T10:00:00, 2024-06-21T19:05:00,,CPH, HEL,,ELIGHT,MEAL AND BEVERAGE
455,2024-05-21,2024-05-21,9,AY,PT18H20M,1,AY,251.0,476.9,EUR,476.9,251.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,,,,,,,,,,CPH, PT1H30M, HEL, PT8H45M,,,2024-06-21T06:45:00, 2024-06-21T17:20:00,,2024-06-21T09:15:00, 2024-06-21T19:05:00,,CPH, HEL,,ELIGHT,MEAL AND BEVERAGE
456,2024-05-21,2024-05-21,9,AY,PT29H50M,1,AY,251.0,476.9,EUR,476.9,251.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,,,,,,,,,,CPH, PT1H35M, HEL, PT8H45M,,,2024-06-21T19:15:00, 2024-06-22T17:20:00,,2024-06-21T21:50:00, 2024-06-22T19:05:00,,CPH, HEL,,ELIGHT,MEAL AND BEVERAGE
457,2024-05-21,2024-05-21,9,AY,PT32H5M,1,AY,251.0,476.9,EUR,476.9,251.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,,,,,,,,,,CPH, PT1H30M, HEL, PT8H45M,,,2024-06-21T17:00:00, 2024-06-22T17:20:00,,2024-06-21T19:30:00, 2024-06-22T19:05:00,,CPH, HEL,,ELIGHT,MEAL AND BEVERAGE
458,2024-05-21,2024-05-21,1,AY,PT11H35M,1,AY,251.0,477.16,EUR,477.16,251.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,,,,,,,,,,CPH, PT2H, LHR, PT7H50M,,,2024-06-21T16:20:00, 2024-06-21T19:05:00,,2024-06-21T17:20:00, 2024-06-21T21:55:00,,CPH, LHR,,ELIGHT,MEAL AND BEVERAGE
459,2024-05-21,2024-05-21,1,AY,PT12H35M,1,AY,251.0,477.16,EUR,477.16,251.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,,,,,,,,,,CPH, PT2H, LHR, PT8H,,,2024-06-21T14:30:00, 2024-06-21T18:05:00,,2024-06-21T15:30:00, 2024-06-21T21:05:00,,CPH, LHR,,ELIGHT,MEAL AND BEVERAGE
460,2024-05-21,2024-05-21,1,AY,PT13H25M,1,AY,251.0,477.16,EUR,477.16,251.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,,,,,,,,,,CPH, PT2H, LHR, PT7H50M,,,2024-06-21T14:30:00, 2024-06-21T19:05:00,,2024-06-21T15:30:00, 2024-06-21T21:55:00,,CPH, LHR,,ELIGHT,MEAL AND BEVERAGE
461,2024-05-21,2024-05-21,9,IB,PT11H50M,1,AY,266.0,491.9,EUR,491.9,266.0,BASIC,BASIC,0,FIRST CHECKED BAG,True,,,,,,,,,,CPH, PT1H30M, HEL, PT8H45M,,,2024-06-21T13:15:00, 2024-06-21T17:20:00,,2024-06-21T15:45:00, 2024-06-21T19:05:00,,CPH, HEL,,BASIC,MEAL
462,2024-05-21,2024-05-21,9,IB,PT24H50M,1,IB,266.0,495.03,EUR,495.03,266.0,BASIC,BASIC,0,FIRST CHECKED BAG,True,,,,,,,,,,CPH, PT3H10M, MAD, PT8H15M,,,2024-06-21T19:50:00, 2024-06-22T12:25:00,,2024-06-21T23:00:00, 2024-06-22T14:40:00,,CPH, MAD,,BASIC,MEAL
463,2024-05-21,2024-05-21,9,IB,PT29H5M,1,IB,266.0,495.03,EUR,495.03,266.0,BASIC,BASIC,0,FIRST CHECKED BAG,True,,,,,,,,,,CPH, PT3H10M, MAD, PT8H35M,,,2024-06-21T19:50:00, 2024-06-22T16:20:00,,2024-06-21T23:00:00, 2024-06-22T18:55:00,,CPH, MAD,,BASIC,MEAL
464,2024-05-19,2024-05-19,9,FI,PT17H50M,1,FI,295.0,498.83,EUR,498.83,295.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,PREMIUM SEAT,True,BrandedFare,,,,,,,CPH, PT3H20M, KEF, PT6H10M,,,2024-06-21T07:20:00, 2024-06-21T17:00:00,,2024-06-21T08:40:00, 2024-06-21T19:10:00,,CPH, KEF,,LIGHT,ALCOHOLIC DRINK
465,2024-05-19,2024-05-19,9,FI,PT26H35M,1,FI,295.0,500.17,EUR,500.17,295.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,PREMIUM SEAT,True,BrandedFare,,,,,,,CPH, PT3H15M, KEF, PT6H10M,,,2024-06-21T22:35:00, 2024-06-22T17:00:00,,2024-06-21T23:50:00, 2024-06-22T19:10:00,,CPH, KEF,,LIGHT,ALCOHOLIC DRINK
466,2024-05-19,2024-05-19,9,FI,PT32H20M,1,FI,295.0,500.17,EUR,500.17,295.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,PREMIUM SEAT,True,BrandedFare,,,,,,,CPH, PT3H15M, KEF, PT6H10M,,,2024-06-21T16:50:00, 2024-06-22T17:00:00,,2024-06-21T18:05:00, 2024-06-22T19:10:00,,CPH, KEF,,LIGHT,ALCOHOLIC DRINK
467,2024-05-21,2024-05-21,9,LO,PT15H40M,1,LO,349.0,549.56,EUR,549.56,349.0,ECONOBAG,ECONOMY NO BAG,0,1 ST CHECKED BAG UP TO 23KG,True,,,,PRE RESERVED SEAT ASSIGNMENT,True,BrandedFare,,,,CPH, PT1H25M, WAW, PT9H30M,,,2024-06-21T10:40:00, 2024-06-21T16:50:00,,2024-06-21T12:05:00, 2024-06-21T20:20:00,,CPH, WAW,,ECONOBAG,HOT DINNER
468,2024-05-21,2024-05-21,9,LO,PT19H20M,1,LO,349.0,549.56,EUR,549.56,349.0,ECONOBAG,ECONOMY NO BAG,0,1 ST CHECKED BAG UP TO 23KG,True,,,,PRE RESERVED SEAT ASSIGNMENT,True,BrandedFare,,,,CPH, PT1H25M, WAW, PT9H30M,,,2024-06-21T07:00:00, 2024-06-21T16:50:00,,2024-06-21T08:25:00, 2024-06-21T20:20:00,,CPH, WAW,,ECONOBAG,HOT DINNER
469,2024-05-19,2024-05-19,9,FI,PT11H10M,1,FI,347.0,550.83,EUR,550.83,347.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,PREMIUM SEAT,True,BrandedFare,,,,,,,CPH, PT3H20M, KEF, PT6H10M,,,2024-06-21T14:00:00, 2024-06-21T17:00:00,,2024-06-21T15:20:00, 2024-06-21T19:10:00,,CPH, KEF,,LIGHT,ALCOHOLIC DRINK
470,2024-05-19,2024-05-19,9,FI,PT14H10M,1,FI,347.0,550.83,EUR,550.83,347.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,PREMIUM SEAT,True,BrandedFare,,,,,,,CPH, PT3H20M, KEF, PT6H20M,,,2024-06-21T14:00:00, 2024-06-21T19:50:00,,2024-06-21T15:20:00, 2024-06-21T22:10:00,,CPH, KEF,,LIGHT,ALCOHOLIC DRINK
471,2024-05-19,2024-05-19,9,FI,PT20H50M,1,FI,347.0,550.83,EUR,550.83,347.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,PREMIUM SEAT,True,BrandedFare,,,,,,,CPH, PT3H20M, KEF, PT6H20M,,,2024-06-21T07:20:00, 2024-06-21T19:50:00,,2024-06-21T08:40:00, 2024-06-21T22:10:00,,CPH, KEF,,LIGHT,ALCOHOLIC DRINK
472,2024-05-19,2024-05-19,9,FI,PT29H35M,1,FI,347.0,552.17,EUR,552.17,347.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,PREMIUM SEAT,True,BrandedFare,,,,,,,CPH, PT3H15M, KEF, PT6H20M,,,2024-06-21T22:35:00, 2024-06-22T19:50:00,,2024-06-21T23:50:00, 2024-06-22T22:10:00,,CPH, KEF,,LIGHT,ALCOHOLIC DRINK
473,2024-06-21,2024-06-21,7,JU,PT27H5M,1,JU,465.0,555.74,EUR,555.74,465.0,None,None,2,,,,,,,,,,,,CPH, PT2H10M, BEG, PT10H,,,2024-06-21T20:20:00, 2024-06-22T13:25:00,,2024-06-21T22:30:00, 2024-06-22T17:25:00,,CPH, BEG,,None,
474,2024-05-21,2024-05-21,1,AY,PT23H20M,1,AY,341.0,567.16,EUR,567.16,341.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,,,,,,,,,,CPH, PT2H, LHR, PT7H45M,,,2024-06-21T17:45:00, 2024-06-22T08:20:00,,2024-06-21T18:45:00, 2024-06-22T11:05:00,,CPH, LHR,,ELIGHT,MEAL AND BEVERAGE
475,2024-05-21,2024-05-21,1,AY,PT24H45M,1,AY,341.0,567.16,EUR,567.16,341.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,,,,,,,,,,CPH, PT2H, LHR, PT7H45M,,,2024-06-21T16:20:00, 2024-06-22T08:20:00,,2024-06-21T17:20:00, 2024-06-22T11:05:00,,CPH, LHR,,ELIGHT,MEAL AND BEVERAGE
476,2024-05-21,2024-05-21,1,AY,PT24H45M,1,AY,341.0,567.16,EUR,567.16,341.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,,,,,,,,,,CPH, PT2H, LHR, PT7H45M,,,2024-06-21T17:45:00, 2024-06-22T09:45:00,,2024-06-21T18:45:00, 2024-06-22T12:30:00,,CPH, LHR,,ELIGHT,MEAL AND BEVERAGE
477,2024-05-21,2024-05-21,1,AY,PT26H10M,1,AY,341.0,567.16,EUR,567.16,341.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,,,,,,,,,,CPH, PT2H, LHR, PT7H45M,,,2024-06-21T16:20:00, 2024-06-22T09:45:00,,2024-06-21T17:20:00, 2024-06-22T12:30:00,,CPH, LHR,,ELIGHT,MEAL AND BEVERAGE
478,2024-05-21,2024-05-21,1,AY,PT26H35M,1,AY,341.0,567.16,EUR,567.16,341.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,,,,,,,,,,CPH, PT2H, LHR, PT7H45M,,,2024-06-21T14:30:00, 2024-06-22T08:20:00,,2024-06-21T15:30:00, 2024-06-22T11:05:00,,CPH, LHR,,ELIGHT,MEAL AND BEVERAGE
479,2024-05-21,2024-05-21,8,LO,PT14H45M,1,LO,429.0,629.56,EUR,629.56,429.0,ECONOBAG,ECONOMY NO BAG,0,1 ST CHECKED BAG UP TO 23KG,True,,,,PRE RESERVED SEAT ASSIGNMENT,True,BrandedFare,,,,CPH, PT1H25M, WAW, PT9H20M,,,2024-06-21T07:00:00, 2024-06-21T12:25:00,,2024-06-21T08:25:00, 2024-06-21T15:45:00,,CPH, WAW,,ECONOBAG,HOT DINNER
480,2024-05-21,2024-05-21,9,AY,PT12H25M,1,AY,430.0,656.16,EUR,656.16,430.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,,,,,,,,,,CPH, PT2H5M, LHR, PT7H50M,,,2024-06-21T11:05:00, 2024-06-21T14:40:00,,2024-06-21T12:10:00, 2024-06-21T17:30:00,,CPH, LHR,,ELIGHT,MEAL AND BEVERAGE
481,2024-05-21,2024-05-21,9,AY,PT14H10M,1,AY,430.0,656.16,EUR,656.16,430.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,,,,,,,,,,CPH, PT2H5M, LHR, PT7H55M,,,2024-06-21T11:05:00, 2024-06-21T16:20:00,,2024-06-21T12:10:00, 2024-06-21T19:15:00,,CPH, LHR,,ELIGHT,MEAL AND BEVERAGE
482,2024-05-21,2024-05-21,9,AY,PT16H,1,AY,430.0,656.16,EUR,656.16,430.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,,,,,,,,,,CPH, PT2H5M, LHR, PT8H,,,2024-06-21T11:05:00, 2024-06-21T18:05:00,,2024-06-21T12:10:00, 2024-06-21T21:05:00,,CPH, LHR,,ELIGHT,MEAL AND BEVERAGE
483,2024-05-21,2024-05-21,9,AY,PT16H50M,1,AY,430.0,656.16,EUR,656.16,430.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,,,,,,,,,,CPH, PT2H5M, LHR, PT7H50M,,,2024-06-21T11:05:00, 2024-06-21T19:05:00,,2024-06-21T12:10:00, 2024-06-21T21:55:00,,CPH, LHR,,ELIGHT,MEAL AND BEVERAGE
484,2024-05-21,2024-05-21,1,AY,PT26H40M,1,AY,430.0,656.16,EUR,656.16,430.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,,,,,,,,,,CPH, PT2H, LHR, PT7H45M,,,2024-06-21T17:45:00, 2024-06-22T11:40:00,,2024-06-21T18:45:00, 2024-06-22T14:25:00,,CPH, LHR,,ELIGHT,MEAL AND BEVERAGE
485,2024-05-21,2024-05-21,4,LO,PT13H25M,1,LO,349.0,664.56,EUR,664.56,349.0,ECOSTAND,ECONOMY STANDARD,1,PREPAID TO 23KG OR EXC DIM,True,MILEAGE ACCRUAL,False,BrandedFare,PRE RESERVED SEAT ASSIGNMENT,True,BrandedFare,,,,CPH, PT1H20M, WAW, PT9H30M,,,2024-06-21T12:55:00, 2024-06-21T16:50:00,,2024-06-21T14:15:00, 2024-06-21T20:20:00,,CPH, WAW,,ECOSTAND,HOT DINNER
486,2024-05-21,2024-05-21,4,IB,PT30H10M,1,IB,445.0,670.2,EUR,670.2,445.0,BASIC,BASIC,0,FIRST CHECKED BAG,True,,,,,,,,,,CPH, PT3H, BCN, PT8H55M,,,2024-06-21T21:30:00, 2024-06-22T18:45:00,,2024-06-22T00:30:00, 2024-06-22T21:40:00,,CPH, BCN,,BASIC,MEAL
487,2024-05-21,2024-05-21,9,TK,PT18H10M,1,TK,489.0,761.46,EUR,761.46,489.0,RS,RESTRICTED,2,1 PIECE X 8 KG CABIN BAGGAGE,False,STANDART SEAT SELECTION,True,BrandedFare,,,,,,,CPH, PT3H25M, IST, PT10H45M,,,2024-06-21T10:20:00, 2024-06-21T18:45:00,,2024-06-21T14:45:00, 2024-06-21T22:30:00,,CPH, IST,,RS,MEAL SERVICE
488,2024-05-21,2024-05-21,9,UX,PT17H45M,2,UX,551.0,774.0,EUR,774.0,551.0,STANDARD,STANDARD,1,FIRST CHECKED BAGGAGE,False,CHANGEABLE TICKET,True,BrandedFare,PRE RESERVED SEAT ASSIGNMENT,True,BrandedFare,PRIORITY BOARDING,True,BrandedFare,CPH, PT1H25M, AMS, PT2H40M, MAD, PT8H15M,2024-06-21T06:00:00, 2024-06-21T11:00:00, 2024-06-21T15:30:00,2024-06-21T07:25:00, 2024-06-21T13:40:00, 2024-06-21T17:45:00,CPH, AMS, MAD,STANDARD,
489,2024-05-21,2024-05-21,9,UX,PT41H45M,2,UX,551.0,783.28,EUR,783.28,551.0,STANDARD,STANDARD,1,FIRST CHECKED BAGGAGE,False,CHANGEABLE TICKET,True,BrandedFare,PRE RESERVED SEAT ASSIGNMENT,True,BrandedFare,PRIORITY BOARDING,True,BrandedFare,CPH, PT1H25M, AMS, PT2H40M, MAD, PT8H15M,2024-06-21T06:00:00, 2024-06-21T19:00:00, 2024-06-22T15:30:00,2024-06-21T07:25:00, 2024-06-21T21:40:00, 2024-06-22T17:45:00,CPH, AMS, MAD,STANDARD,
490,2024-05-21,2024-05-21,9,UX,PT17H45M,2,UX,611.0,834.0,EUR,834.0,611.0,STANDARD,STANDARD,1,FIRST CHECKED BAGGAGE,False,CHANGEABLE TICKET,True,BrandedFare,PRE RESERVED SEAT ASSIGNMENT,True,BrandedFare,PRIORITY BOARDING,True,BrandedFare,CPH, PT1H25M, AMS, PT2H35M, MAD, PT8H15M,2024-06-21T06:00:00, 2024-06-21T09:30:00, 2024-06-21T15:30:00,2024-06-21T07:25:00, 2024-06-21T12:05:00, 2024-06-21T17:45:00,CPH, AMS, MAD,STANDARD,
491,2024-05-21,2024-05-21,9,UX,PT41H45M,2,UX,611.0,834.0,EUR,834.0,611.0,STANDARD,STANDARD,1,FIRST CHECKED BAGGAGE,False,CHANGEABLE TICKET,True,BrandedFare,PRE RESERVED SEAT ASSIGNMENT,True,BrandedFare,PRIORITY BOARDING,True,BrandedFare,CPH, PT1H25M, AMS, PT2H35M, MAD, PT8H15M,2024-06-21T06:00:00, 2024-06-22T07:00:00, 2024-06-22T15:30:00,2024-06-21T07:25:00, 2024-06-22T09:35:00, 2024-06-22T17:45:00,CPH, AMS, MAD,STANDARD,
492,2024-05-21,2024-05-21,9,LO,PT25H50M,1,LO,671.0,871.56,EUR,871.56,671.0,ECONOBAG,ECONOMY NO BAG,0,1 ST CHECKED BAG UP TO 23KG,True,,,,PRE RESERVED SEAT ASSIGNMENT,True,BrandedFare,,,,CPH, PT1H25M, WAW, PT9H20M,,,2024-06-21T19:55:00, 2024-06-22T12:25:00,,2024-06-21T21:20:00, 2024-06-22T15:45:00,,CPH, WAW,,ECONOBAG,HOT DINNER
493,2024-05-19,2024-05-19,4,IB,PT17H50M,1,IB,938.0,1017.95,EUR,1017.95,938.0,None,None,1,,,,,,,,,,,,CPH, PT3H, BCN, PT8H55M,,,2024-06-21T09:50:00, 2024-06-21T18:45:00,,2024-06-21T12:50:00, 2024-06-21T21:40:00,,CPH, BCN,,None,
494,2024-06-21,2024-06-21,9,AZ,PT18H35M,2,AZ,858.0,1061.5,EUR,1061.5,858.0,ECOFLEX,ECONOMY FLEX,1,,,REFUNDABLE TICKET,True,BrandedFare,ADVANCE SEAT RESERVATION,True,BrandedFare,,,,CPH, PT2H5M, CDG, PT2H5M, FCO, PT9H45M,2024-06-21T06:20:00, 2024-06-21T11:40:00, 2024-06-21T15:10:00,2024-06-21T08:25:00, 2024-06-21T13:45:00, 2024-06-21T18:55:00,CPH, CDG, FCO,ECOFLEX,MEAL AND WINE
495,2024-05-25,2024-05-25,9,AC,PT14H59M,1,AC,904.0,1108.46,EUR,1108.46,904.0,BASIC,BASIC,0,CHECKED BAG FIRST,True,BASIC SEAT,True,BrandedFare,,,,,,,CPH, PT7H35M, YUL, PT1H49M,,,2024-06-21T12:20:00, 2024-06-21T19:30:00,,2024-06-21T13:55:00, 2024-06-21T21:19:00,,CPH, YUL,,BASIC,COMPLIMENTARY MEAL
496,2024-05-25,2024-05-25,9,UA,PT14H59M,1,UA,904.0,1108.46,EUR,1108.46,904.0,BE,BASIC ECONOMY,0,CHECKED BAG FIRST,True,MILEAGE ACCRUAL,False,BrandedFare,PRE RESERVED SEAT ASSIGNMENT,True,BrandedFare,PRIORITY BOARDING,True,BrandedFare,CPH, PT7H35M, YUL, PT1H49M,,,2024-06-21T12:20:00, 2024-06-21T19:30:00,,2024-06-21T13:55:00, 2024-06-21T21:19:00,,CPH, YUL,,BE,
