numberOfBookableSeats,validatingAirlineCodes,Duration,Number of Stops,Grand Total Price,Branded Fare Labels,Included Checked Bags Quantities,Flight duration 1,Airport layover 1,Flight duration 2,Airport layover 2,Flight duration 3,Flight depature date,Departure Time,Arrival Time,Day of Week Departure,Day Type Departure,Log Grand Total Price
9,AY,29.83333333333333,1,476.9,ECONOMY LIGHT,0,1.5833333333333337, HEL,8.75,No layover,0.0,2024-06-21,Evening,Evening,Friday,Weekday,6.167306825304179
9,AY,32.083333333333336,1,476.9,ECONOMY LIGHT,0,1.5, HEL,8.75,No layover,0.0,2024-06-21,Afternoon,Evening,Friday,Weekday,6.167306825304179
1,AY,11.583333333333334,1,477.16,ECONOMY LIGHT,0,2.0, LHR,7.833333333333333,No layover,0.0,2024-06-21,Afternoon,Evening,Friday,Weekday,6.167851864413745
1,AY,12.583333333333334,1,477.16,ECONOMY LIGHT,0,2.0, LHR,8.0,No layover,0.0,2024-06-21,Afternoon,Evening,Friday,Weekday,6.167851864413745
1,AY,13.416666666666666,1,477.16,ECONOMY LIGHT,0,2.0, LHR,7.833333333333333,No layover,0.0,2024-06-21,Afternoon,Evening,Friday,Weekday,6.167851864413745
9,IB,11.833333333333334,1,491.9,BASIC,0,1.5, HEL,8.75,No layover,0.0,2024-06-21,Afternoon,Evening,Friday,Weekday,6.198275443801294
9,IB,24.83333333333333,1,495.03,BASIC,0,3.1666666666666665, MAD,8.25,No layover,0.0,2024-06-21,Evening,Afternoon,Friday,Weekday,6.204618366792824
9,IB,29.08333333333333,1,495.03,BASIC,0,3.1666666666666665, MAD,8.583333333333334,No layover,0.0,2024-06-21,Evening,Evening,Friday,Weekday,6.204618366792824
9,FI,17.833333333333332,1,498.83,ECONOMY LIGHT,0,3.333333333333333, KEF,6.166666666666667,No layover,0.0,2024-06-21,Morning,Evening,Friday,Weekday,6.212265356343714
9,FI,26.58333333333333,1,500.17,ECONOMY LIGHT,0,3.25, KEF,6.166666666666667,No layover,0.0,2024-06-21,Evening,Evening,Friday,Weekday,6.2149480406352895
9,FI,32.333333333333336,1,500.17,ECONOMY LIGHT,0,3.25, KEF,6.166666666666667,No layover,0.0,2024-06-21,Afternoon,Evening,Friday,Weekday,6.2149480406352895
9,LO,15.666666666666666,1,549.56,ECONOMY NO BAG,0,1.4166666666666667, WAW,9.5,No layover,0.0,2024-06-21,Morning,Evening,Friday,Weekday,6.309117958055747
9,LO,19.33333333333333,1,549.56,ECONOMY NO BAG,0,1.4166666666666667, WAW,9.5,No layover,0.0,2024-06-21,Morning,Evening,Friday,Weekday,6.309117958055747
9,FI,11.166666666666666,1,550.83,ECONOMY LIGHT,0,3.333333333333333, KEF,6.166666666666667,No layover,0.0,2024-06-21,Afternoon,Evening,Friday,Weekday,6.311426231602205
9,FI,14.166666666666666,1,550.83,ECONOMY LIGHT,0,3.333333333333333, KEF,6.333333333333333,No layover,0.0,2024-06-21,Afternoon,Evening,Friday,Weekday,6.311426231602205
9,FI,20.83333333333333,1,550.83,ECONOMY LIGHT,0,3.333333333333333, KEF,6.333333333333333,No layover,0.0,2024-06-21,Morning,Evening,Friday,Weekday,6.311426231602205
9,FI,29.58333333333333,1,552.17,ECONOMY LIGHT,0,3.25, KEF,6.333333333333333,No layover,0.0,2024-06-21,Evening,Evening,Friday,Weekday,6.313855969878249
1,AY,23.33333333333333,1,567.16,ECONOMY LIGHT,0,2.0, LHR,7.75,No layover,0.0,2024-06-21,Afternoon,Morning,Friday,Weekday,6.340641450869357
1,AY,24.75,1,567.16,ECONOMY LIGHT,0,2.0, LHR,7.75,No layover,0.0,2024-06-21,Afternoon,Morning,Friday,Weekday,6.340641450869357
1,AY,24.75,1,567.16,ECONOMY LIGHT,0,2.0, LHR,7.75,No layover,0.0,2024-06-21,Afternoon,Afternoon,Friday,Weekday,6.340641450869357
1,AY,26.166666666666668,1,567.16,ECONOMY LIGHT,0,2.0, LHR,7.75,No layover,0.0,2024-06-21,Afternoon,Afternoon,Friday,Weekday,6.340641450869357
1,AY,26.58333333333333,1,567.16,ECONOMY LIGHT,0,2.0, LHR,7.75,No layover,0.0,2024-06-21,Afternoon,Morning,Friday,Weekday,6.340641450869357
8,LO,14.75,1,629.56,ECONOMY NO BAG,0,1.4166666666666667, WAW,9.333333333333334,No layover,0.0,2024-06-21,Morning,Afternoon,Friday,Weekday,6.4450211626834
9,AY,12.416666666666666,1,656.16,ECONOMY LIGHT,0,2.083333333333333, LHR,7.833333333333333,No layover,0.0,2024-06-21,Morning,Afternoon,Friday,Weekday,6.486404661643749
9,AY,14.166666666666666,1,656.16,ECONOMY LIGHT,0,2.083333333333333, LHR,7.916666666666667,No layover,0.0,2024-06-21,Morning,Evening,Friday,Weekday,6.486404661643749
9,AY,16.0,1,656.16,ECONOMY LIGHT,0,2.083333333333333, LHR,8.0,No layover,0.0,2024-06-21,Morning,Evening,Friday,Weekday,6.486404661643749
9,AY,16.833333333333332,1,656.16,ECONOMY LIGHT,0,2.083333333333333, LHR,7.833333333333333,No layover,0.0,2024-06-21,Morning,Evening,Friday,Weekday,6.486404661643749
1,AY,26.666666666666668,1,656.16,ECONOMY LIGHT,0,2.0, LHR,7.75,No layover,0.0,2024-06-21,Afternoon,Afternoon,Friday,Weekday,6.486404661643749
4,LO,13.416666666666666,1,664.56,ECONOMY STANDARD,1,1.3333333333333333, WAW,9.5,No layover,0.0,2024-06-21,Afternoon,Evening,Friday,Weekday,6.499125167530816
4,IB,30.166666666666668,1,670.2,BASIC,0,3.0, BCN,8.916666666666666,No layover,0.0,2024-06-21,Evening,Evening,Friday,Weekday,6.50757617530321
9,TK,18.166666666666668,1,761.46,RESTRICTED,2,3.4166666666666665, IST,10.75,No layover,0.0,2024-06-21,Morning,Evening,Friday,Weekday,6.635237643050128
9,UX,17.75,2,774.0,STANDARD,1,1.4166666666666667, AMS,2.6666666666666665, MAD,8.25,2024-06-21,Morning,Afternoon,Friday,Weekday,6.651571873589727
9,UX,41.75,2,783.28,STANDARD,1,1.4166666666666667, AMS,2.6666666666666665, MAD,8.25,2024-06-21,Morning,Afternoon,Friday,Weekday,6.663490231045816
9,UX,17.75,2,834.0,STANDARD,1,1.4166666666666667, AMS,2.583333333333333, MAD,8.25,2024-06-21,Morning,Afternoon,Friday,Weekday,6.726233402358747
9,UX,41.75,2,834.0,STANDARD,1,1.4166666666666667, AMS,2.583333333333333, MAD,8.25,2024-06-21,Morning,Afternoon,Friday,Weekday,6.726233402358747
9,LO,25.83333333333333,1,871.56,ECONOMY NO BAG,0,1.4166666666666667, WAW,9.333333333333334,No layover,0.0,2024-06-21,Evening,Afternoon,Friday,Weekday,6.770284709406077
9,AZ,18.58333333333333,2,1061.5,ECONOMY FLEX,1,2.083333333333333, CDG,2.083333333333333, FCO,9.75,2024-06-21,Morning,Evening,Friday,Weekday,6.967438281143311
9,AC,14.983333333333333,1,1108.46,BASIC,0,7.583333333333333, YUL,1.8166666666666669,No layover,0.0,2024-06-21,Afternoon,Evening,Friday,Weekday,7.010726943606016
9,UA,14.983333333333333,1,1108.46,BASIC ECONOMY,0,7.583333333333333, YUL,1.8166666666666669,No layover,0.0,2024-06-21,Afternoon,Evening,Friday,Weekday,7.010726943606016
9,UA,11.916666666666666,1,1111.71,BASIC ECONOMY,0,1.5833333333333337, MUC,8.916666666666666,No layover,0.0,2024-06-21,Morning,Afternoon,Friday,Weekday,7.013654649431639
9,UA,12.166666666666666,1,1112.23,BASIC ECONOMY,0,1.5833333333333337, BRU,8.416666666666666,No layover,0.0,2024-06-21,Morning,Afternoon,Friday,Weekday,7.014122287955589
9,AC,15.966666666666669,1,1113.83,BASIC,0,8.25, YYZ,1.8833333333333333,No layover,0.0,2024-06-21,Afternoon,Evening,Friday,Weekday,7.0155598056105735
9,UA,15.966666666666669,1,1113.83,BASIC ECONOMY,0,8.25, YYZ,1.8833333333333333,No layover,0.0,2024-06-21,Afternoon,Evening,Friday,Weekday,7.0155598056105735
9,UA,11.25,1,1114.61,BASIC ECONOMY,0,1.5, FRA,8.916666666666666,No layover,0.0,2024-06-21,Afternoon,Evening,Friday,Weekday,7.016259846923648
9,UA,13.083333333333334,1,1114.61,BASIC ECONOMY,0,1.5, FRA,8.5,No layover,0.0,2024-06-21,Morning,Afternoon,Friday,Weekday,7.016259846923648
9,UA,16.416666666666668,1,1114.61,BASIC ECONOMY,0,1.5, FRA,8.916666666666666,No layover,0.0,2024-06-21,Morning,Evening,Friday,Weekday,7.016259846923648
9,UA,19.75,1,1114.61,BASIC ECONOMY,0,1.5, FRA,8.916666666666666,No layover,0.0,2024-06-21,Morning,Evening,Friday,Weekday,7.016259846923648
9,OS,16.166666666666668,1,1128.81,ECONOMY LIGHT,0,1.6666666666666663, VIE,8.0,No layover,0.0,2024-06-21,Morning,Evening,Friday,Weekday,7.028919259464637
9,OS,16.25,1,1128.81,ECONOMY LIGHT,0,1.6666666666666663, VIE,9.166666666666666,No layover,0.0,2024-06-21,Morning,Evening,Friday,Weekday,7.028919259464637
9,OS,19.0,1,1128.81,ECONOMY LIGHT,0,1.6666666666666663, VIE,8.0,No layover,0.0,2024-06-21,Morning,Evening,Friday,Weekday,7.028919259464637
9,OS,19.08333333333333,1,1128.81,ECONOMY LIGHT,0,1.6666666666666663, VIE,9.166666666666666,No layover,0.0,2024-06-21,Morning,Evening,Friday,Weekday,7.028919259464637
9,LX,12.833333333333334,1,1128.85,ECONOMY LIGHT,0,1.8333333333333333, ZRH,9.166666666666666,No layover,0.0,2024-06-21,Morning,Afternoon,Friday,Weekday,7.028954694383982
9,LH,12.0,1,1129.21,ECONOMY LIGHT,0,1.5833333333333337, MUC,8.916666666666666,No layover,0.0,2024-06-21,Morning,Afternoon,Friday,Weekday,7.029273552167256
9,LH,14.75,1,1129.21,ECONOMY LIGHT,0,1.5833333333333337, MUC,8.916666666666666,No layover,0.0,2024-06-21,Morning,Afternoon,Friday,Weekday,7.029273552167256
9,LH,15.166666666666666,1,1129.21,ECONOMY LIGHT,0,1.5833333333333337, MUC,8.0,No layover,0.0,2024-06-21,Afternoon,Evening,Friday,Weekday,7.029273552167256
9,LH,11.166666666666666,1,1132.11,ECONOMY LIGHT,0,1.5, FRA,8.0,No layover,0.0,2024-06-21,Afternoon,Evening,Friday,Weekday,7.031838427187
9,LH,11.25,1,1132.11,ECONOMY LIGHT,0,1.5, FRA,8.916666666666666,No layover,0.0,2024-06-21,Afternoon,Evening,Friday,Weekday,7.031838427187
9,LH,13.666666666666666,1,1132.11,ECONOMY LIGHT,0,1.5, FRA,7.583333333333333,No layover,0.0,2024-06-21,Afternoon,Evening,Friday,Weekday,7.031838427187
9,LH,14.333333333333334,1,1132.11,ECONOMY LIGHT,0,1.5, FRA,8.833333333333334,No layover,0.0,2024-06-21,Afternoon,Evening,Friday,Weekday,7.031838427187
4,LH,14.0,1,1132.11,ECONOMY LIGHT,0,1.5, FRA,8.0,No layover,0.0,2024-06-21,Afternoon,Evening,Friday,Weekday,7.031838427187
4,LH,14.0,1,1132.11,ECONOMY LIGHT,0,1.5, FRA,10.0,No layover,0.0,2024-06-21,Afternoon,Evening,Friday,Weekday,7.031838427187
4,LH,14.083333333333334,1,1132.11,ECONOMY LIGHT,0,1.5, FRA,8.916666666666666,No layover,0.0,2024-06-21,Afternoon,Evening,Friday,Weekday,7.031838427187
4,LH,16.25,1,1132.11,ECONOMY LIGHT,0,1.5, FRA,8.0,No layover,0.0,2024-06-21,Morning,Evening,Friday,Weekday,7.031838427187
4,LH,16.333333333333332,1,1132.11,ECONOMY LIGHT,0,1.5, FRA,8.0,No layover,0.0,2024-06-21,Morning,Evening,Friday,Weekday,7.031838427187
4,LH,16.333333333333332,1,1132.11,ECONOMY LIGHT,0,1.5, FRA,8.916666666666666,No layover,0.0,2024-06-21,Morning,Evening,Friday,Weekday,7.031838427187
4,LH,16.5,1,1132.11,ECONOMY LIGHT,0,1.5, FRA,7.583333333333333,No layover,0.0,2024-06-21,Afternoon,Evening,Friday,Weekday,7.031838427187
4,LO,28.916666666666668,1,1200.56,ECONOMY STANDARD,1,1.3333333333333333, WAW,9.333333333333334,No layover,0.0,2024-06-21,Afternoon,Afternoon,Friday,Weekday,7.090543393587734
4,LX,14.583333333333334,1,1212.85,ECONOMY SAVER,1,1.75, ZRH,9.166666666666666,No layover,0.0,2024-06-21,Morning,Afternoon,Friday,Weekday,7.10072824095123
4,LH,11.916666666666666,1,1213.21,ECONOMY SAVER,1,1.5833333333333337, MUC,8.0,No layover,0.0,2024-06-21,Afternoon,Evening,Friday,Weekday,7.101025018444484
4,LH,10.25,1,1216.11,ECONOMY SAVER,1,1.5, FRA,7.583333333333333,No layover,0.0,2024-06-21,Evening,Evening,Friday,Weekday,7.103412518961122
4,LH,12.75,1,1216.11,ECONOMY SAVER,1,1.5, FRA,8.0,No layover,0.0,2024-06-21,Afternoon,Evening,Friday,Weekday,7.103412518961122
4,LH,12.75,1,1216.11,ECONOMY SAVER,1,1.5, FRA,10.0,No layover,0.0,2024-06-21,Afternoon,Evening,Friday,Weekday,7.103412518961122
4,LH,12.833333333333334,1,1216.11,ECONOMY SAVER,1,1.5, FRA,8.916666666666666,No layover,0.0,2024-06-21,Afternoon,Evening,Friday,Weekday,7.103412518961122
4,LH,15.25,1,1216.11,ECONOMY SAVER,1,1.5, FRA,7.583333333333333,No layover,0.0,2024-06-21,Afternoon,Evening,Friday,Weekday,7.103412518961122
4,LH,15.916666666666666,1,1216.11,ECONOMY SAVER,1,1.5, FRA,8.833333333333334,No layover,0.0,2024-06-21,Afternoon,Evening,Friday,Weekday,7.103412518961122
9,AF,13.083333333333334,1,1227.21,ECONOMY LIGHT,0,1.4166666666666667, AMS,8.25,No layover,0.0,2024-06-21,Morning,Afternoon,Friday,Weekday,7.112498579210822
9,AF,10.5,1,1233.21,ECONOMY LIGHT,0,1.4166666666666667, AMS,8.083333333333334,No layover,0.0,2024-06-21,Afternoon,Evening,Friday,Weekday,7.1173758049638725
9,AF,12.0,1,1233.21,ECONOMY LIGHT,0,1.4166666666666667, AMS,8.0,No layover,0.0,2024-06-21,Morning,Afternoon,Friday,Weekday,7.1173758049638725
9,AF,13.333333333333334,1,1233.21,ECONOMY LIGHT,0,1.4166666666666667, AMS,8.083333333333334,No layover,0.0,2024-06-21,Morning,Evening,Friday,Weekday,7.1173758049638725
9,AF,15.416666666666666,1,1233.21,ECONOMY LIGHT,0,1.4166666666666667, AMS,8.0,No layover,0.0,2024-06-21,Morning,Afternoon,Friday,Weekday,7.1173758049638725
9,AF,15.75,1,1233.21,ECONOMY LIGHT,0,1.4166666666666667, AMS,8.083333333333334,No layover,0.0,2024-06-21,Morning,Evening,Friday,Weekday,7.1173758049638725
9,AF,19.166666666666668,1,1233.21,ECONOMY LIGHT,0,1.4166666666666667, AMS,8.083333333333334,No layover,0.0,2024-06-21,Morning,Evening,Friday,Weekday,7.1173758049638725
9,AF,12.416666666666666,1,1238.16,ECONOMY LIGHT,0,2.083333333333333, CDG,8.25,No layover,0.0,2024-06-21,Morning,Afternoon,Friday,Weekday,7.121381685604504
9,AF,12.583333333333334,1,1238.16,ECONOMY LIGHT,0,2.0, CDG,7.916666666666667,No layover,0.0,2024-06-21,Afternoon,Evening,Friday,Weekday,7.121381685604504
9,AF,12.75,1,1238.16,ECONOMY LIGHT,0,2.0, CDG,8.333333333333334,No layover,0.0,2024-06-21,Afternoon,Evening,Friday,Weekday,7.121381685604504
9,AF,14.583333333333334,1,1238.16,ECONOMY LIGHT,0,2.0, CDG,8.166666666666666,No layover,0.0,2024-06-21,Afternoon,Evening,Friday,Weekday,7.121381685604504
9,AF,15.083333333333334,1,1238.16,ECONOMY LIGHT,0,2.0, CDG,8.333333333333334,No layover,0.0,2024-06-21,Morning,Evening,Friday,Weekday,7.121381685604504
9,AF,16.333333333333332,1,1238.16,ECONOMY LIGHT,0,2.0, CDG,7.916666666666667,No layover,0.0,2024-06-21,Afternoon,Evening,Friday,Weekday,7.121381685604504
9,AF,16.916666666666668,1,1238.16,ECONOMY LIGHT,0,2.0, CDG,8.166666666666666,No layover,0.0,2024-06-21,Morning,Evening,Friday,Weekday,7.121381685604504
9,AF,18.5,1,1238.16,ECONOMY LIGHT,0,2.083333333333333, CDG,8.333333333333334,No layover,0.0,2024-06-21,Morning,Evening,Friday,Weekday,7.121381685604504
9,AF,18.666666666666668,1,1238.16,ECONOMY LIGHT,0,2.0, CDG,7.916666666666667,No layover,0.0,2024-06-21,Morning,Evening,Friday,Weekday,7.121381685604504
9,AF,20.33333333333333,1,1238.16,ECONOMY LIGHT,0,2.083333333333333, CDG,8.166666666666666,No layover,0.0,2024-06-21,Morning,Evening,Friday,Weekday,7.121381685604504
9,AF,22.08333333333333,1,1248.73,ECONOMY LIGHT,0,2.083333333333333, CDG,7.916666666666667,No layover,0.0,2024-06-21,Morning,Evening,Friday,Weekday,7.12988231381849
9,AF,12.083333333333334,1,1626.16,ECONOMY LIGHT,0,2.0, CDG,8.333333333333334,No layover,0.0,2024-06-21,Morning,Afternoon,Friday,Weekday,7.393976686250706
9,SK,9.0,0,1956.03,SAS GO PRO,1,9.0,No layover,0.0,No layover,0.0,2024-06-21,Afternoon,Afternoon,Friday,Weekday,7.578672187900459
9,SK,9.0,0,1956.03,SAS GO PRO,1,9.0,No layover,0.0,No layover,0.0,2024-06-21,Afternoon,Afternoon,Friday,Weekday,7.578672187900459
1,S4,19.58333333333333,2,423.25,BASIC,1,3.9166666666666665, LIS,2.5, PDL,6.083333333333333,2024-06-22,Morning,Evening,Saturday,Weekend,6.047963021013245
1,S4,19.58333333333333,2,423.25,BASIC,1,3.9166666666666665, LIS,2.5, PDL,6.083333333333333,2024-06-22,Morning,Evening,Saturday,Weekend,6.047963021013245
1,S4,31.916666666666668,2,423.25,BASIC,1,3.9166666666666665, LIS,2.5, PDL,6.083333333333333,2024-06-22,Afternoon,Evening,Saturday,Weekend,6.047963021013245
1,S4,31.916666666666668,2,423.25,BASIC,1,3.9166666666666665, LIS,2.5, PDL,6.083333333333333,2024-06-22,Afternoon,Evening,Saturday,Weekend,6.047963021013245
1,S4,36.833333333333336,2,423.25,BASIC,1,3.8333333333333335, LIS,2.5, PDL,6.083333333333333,2024-06-22,Afternoon,Evening,Saturday,Weekend,6.047963021013245
1,S4,36.833333333333336,2,423.25,BASIC,1,3.8333333333333335, LIS,2.5, PDL,6.083333333333333,2024-06-22,Afternoon,Evening,Saturday,Weekend,6.047963021013245
1,S4,36.833333333333336,2,423.25,BASIC,1,3.8333333333333335, LIS,2.5, PDL,6.083333333333333,2024-06-22,Afternoon,Evening,Saturday,Weekend,6.047963021013245
1,S4,43.583333333333336,2,423.25,BASIC,1,3.9166666666666665, LIS,2.5, PDL,6.083333333333333,2024-06-22,Morning,Evening,Saturday,Weekend,6.047963021013245
9,TP,13.333333333333334,1,434.28,DISCOUNT,0,3.8333333333333335, LIS,8.0,No layover,0.0,2024-06-22,Afternoon,Evening,Saturday,Weekend,6.0736894873636516
9,TP,20.08333333333333,1,434.28,DISCOUNT,0,3.9166666666666665, LIS,8.0,No layover,0.0,2024-06-22,Morning,Evening,Saturday,Weekend,6.0736894873636516
9,TP,32.416666666666664,1,439.66,DISCOUNT,0,3.9166666666666665, LIS,8.0,No layover,0.0,2024-06-22,Afternoon,Evening,Saturday,Weekend,6.086001700931971
9,AY,11.833333333333334,1,476.9,ECONOMY LIGHT,0,1.5, HEL,8.75,No layover,0.0,2024-06-22,Afternoon,Evening,Saturday,Weekend,6.167306825304179
9,AY,12.666666666666666,1,476.9,ECONOMY LIGHT,0,1.5, HEL,8.75,No layover,0.0,2024-06-22,Afternoon,Evening,Saturday,Weekend,6.167306825304179
9,AY,16.333333333333332,1,476.9,ECONOMY LIGHT,0,1.5, HEL,8.75,No layover,0.0,2024-06-22,Morning,Evening,Saturday,Weekend,6.167306825304179
9,FI,19.25,1,481.83,ECONOMY LIGHT,0,3.25, KEF,6.166666666666667,No layover,0.0,2024-06-22,Evening,Morning,Saturday,Weekend,6.1775913547429155
9,FI,25.0,1,483.17,ECONOMY LIGHT,0,3.25, KEF,6.166666666666667,No layover,0.0,2024-06-22,Afternoon,Morning,Saturday,Weekend,6.180368558600469
9,FI,26.58333333333333,1,483.17,ECONOMY LIGHT,0,3.25, KEF,6.166666666666667,No layover,0.0,2024-06-22,Evening,Evening,Saturday,Weekend,6.180368558600469
4,IB,30.25,1,491.2,BASIC,0,3.0, BCN,8.916666666666666,No layover,0.0,2024-06-22,Evening,Evening,Saturday,Weekend,6.1968513768329325
9,IB,11.833333333333334,1,491.9,BASIC,0,1.5, HEL,8.75,No layover,0.0,2024-06-22,Afternoon,Evening,Saturday,Weekend,6.198275443801294
9,IB,12.666666666666666,1,491.9,BASIC,0,1.5, HEL,8.75,No layover,0.0,2024-06-22,Afternoon,Evening,Saturday,Weekend,6.198275443801294
9,FI,17.833333333333332,1,498.83,ECONOMY LIGHT,0,3.333333333333333, KEF,6.166666666666667,No layover,0.0,2024-06-22,Morning,Evening,Saturday,Weekend,6.212265356343714
9,FI,11.166666666666666,1,550.83,ECONOMY LIGHT,0,3.333333333333333, KEF,6.166666666666667,No layover,0.0,2024-06-22,Afternoon,Evening,Saturday,Weekend,6.311426231602205
9,FI,11.333333333333334,1,550.83,ECONOMY LIGHT,0,3.25, KEF,6.333333333333333,No layover,0.0,2024-06-22,Afternoon,Evening,Saturday,Weekend,6.311426231602205
9,FI,14.166666666666666,1,550.83,ECONOMY LIGHT,0,3.333333333333333, KEF,6.333333333333333,No layover,0.0,2024-06-22,Afternoon,Evening,Saturday,Weekend,6.311426231602205
9,FI,20.83333333333333,1,550.83,ECONOMY LIGHT,0,3.333333333333333, KEF,6.333333333333333,No layover,0.0,2024-06-22,Morning,Evening,Saturday,Weekend,6.311426231602205
9,IB,13.5,1,575.75,BASIC,0,3.4166666666666665, MAD,8.583333333333334,No layover,0.0,2024-06-22,Morning,Evening,Saturday,Weekend,6.3556735387007945
2,LO,26.33333333333333,1,629.56,ECONOMY NO BAG,0,1.4166666666666667, WAW,9.333333333333334,No layover,0.0,2024-06-22,Evening,Afternoon,Saturday,Weekend,6.4450211626834
9,AY,13.333333333333334,1,644.92,ECONOMY LIGHT,0,2.083333333333333, LGW,8.0,No layover,0.0,2024-06-22,Morning,Evening,Saturday,Weekend,6.469126278095539
7,AY,11.416666666666666,1,656.16,ECONOMY LIGHT,0,2.083333333333333, LHR,7.833333333333333,No layover,0.0,2024-06-22,Morning,Afternoon,Saturday,Weekend,6.486404661643749
8,AY,12.75,1,656.16,ECONOMY LIGHT,0,2.083333333333333, LHR,7.833333333333333,No layover,0.0,2024-06-22,Morning,Afternoon,Saturday,Weekend,6.486404661643749
9,AY,14.5,1,656.16,ECONOMY LIGHT,0,2.083333333333333, LHR,7.916666666666667,No layover,0.0,2024-06-22,Morning,Evening,Saturday,Weekend,6.486404661643749
9,AY,16.333333333333332,1,656.16,ECONOMY LIGHT,0,2.083333333333333, LHR,8.0,No layover,0.0,2024-06-22,Morning,Evening,Saturday,Weekend,6.486404661643749
1,AY,17.166666666666668,1,656.16,ECONOMY LIGHT,0,2.083333333333333, LHR,7.833333333333333,No layover,0.0,2024-06-22,Morning,Evening,Saturday,Weekend,6.486404661643749
7,IB,22.58333333333333,1,664.75,BASIC,0,3.1666666666666665, MAD,8.0,No layover,0.0,2024-06-22,Evening,Afternoon,Saturday,Weekend,6.499411030123129
3,UX,17.75,2,714.0,STANDARD,1,1.4166666666666667, AMS,2.6666666666666665, MAD,8.25,2024-06-22,Morning,Afternoon,Saturday,Weekend,6.570882962339584
3,UX,17.75,2,714.0,STANDARD,1,1.4166666666666667, AMS,2.583333333333333, MAD,8.25,2024-06-22,Morning,Afternoon,Saturday,Weekend,6.570882962339584
9,TK,18.166666666666668,1,761.46,RESTRICTED,2,3.4166666666666665, IST,10.75,No layover,0.0,2024-06-22,Morning,Evening,Saturday,Weekend,6.635237643050128
9,AZ,18.58333333333333,2,1061.5,ECONOMY FLEX,1,2.083333333333333, CDG,2.083333333333333, FCO,9.75,2024-06-22,Morning,Evening,Saturday,Weekend,6.967438281143311
9,AC,14.983333333333333,1,1108.46,BASIC,0,7.583333333333333, YUL,1.8166666666666669,No layover,0.0,2024-06-22,Afternoon,Evening,Saturday,Weekend,7.010726943606016
9,UA,14.983333333333333,1,1108.46,BASIC ECONOMY,0,7.583333333333333, YUL,1.8166666666666669,No layover,0.0,2024-06-22,Afternoon,Evening,Saturday,Weekend,7.010726943606016
9,UA,12.833333333333334,1,1111.35,BASIC ECONOMY,0,1.8333333333333333, ZRH,9.166666666666666,No layover,0.0,2024-06-22,Morning,Afternoon,Saturday,Weekend,7.013330771530775
9,UA,12.166666666666666,1,1112.23,BASIC ECONOMY,0,1.5833333333333337, BRU,8.416666666666666,No layover,0.0,2024-06-22,Morning,Afternoon,Saturday,Weekend,7.014122287955589
9,AC,15.966666666666669,1,1113.83,BASIC,0,8.25, YYZ,1.8833333333333333,No layover,0.0,2024-06-22,Afternoon,Evening,Saturday,Weekend,7.0155598056105735
7,UA,15.966666666666669,1,1113.83,BASIC ECONOMY,0,8.25, YYZ,1.8833333333333333,No layover,0.0,2024-06-22,Afternoon,Evening,Saturday,Weekend,7.0155598056105735
9,UA,11.25,1,1114.61,BASIC ECONOMY,0,1.5, FRA,8.916666666666666,No layover,0.0,2024-06-22,Afternoon,Evening,Saturday,Weekend,7.016259846923648
9,UA,13.083333333333334,1,1114.61,BASIC ECONOMY,0,1.5, FRA,8.5,No layover,0.0,2024-06-22,Morning,Afternoon,Saturday,Weekend,7.016259846923648
9,UA,14.0,1,1114.61,BASIC ECONOMY,0,1.5, FRA,8.916666666666666,No layover,0.0,2024-06-22,Afternoon,Evening,Saturday,Weekend,7.016259846923648
9,UA,19.75,1,1114.61,BASIC ECONOMY,0,1.5, FRA,8.916666666666666,No layover,0.0,2024-06-22,Morning,Evening,Saturday,Weekend,7.016259846923648
9,OS,16.166666666666668,1,1128.81,ECONOMY LIGHT,0,1.6666666666666663, VIE,8.0,No layover,0.0,2024-06-22,Morning,Evening,Saturday,Weekend,7.028919259464637
9,OS,16.25,1,1128.81,ECONOMY LIGHT,0,1.6666666666666663, VIE,9.166666666666666,No layover,0.0,2024-06-22,Morning,Evening,Saturday,Weekend,7.028919259464637
9,OS,19.0,1,1128.81,ECONOMY LIGHT,0,1.6666666666666663, VIE,8.0,No layover,0.0,2024-06-22,Morning,Evening,Saturday,Weekend,7.028919259464637
9,OS,19.08333333333333,1,1128.81,ECONOMY LIGHT,0,1.6666666666666663, VIE,9.166666666666666,No layover,0.0,2024-06-22,Morning,Evening,Saturday,Weekend,7.028919259464637
9,LX,12.833333333333334,1,1128.85,ECONOMY LIGHT,0,1.8333333333333333, ZRH,9.166666666666666,No layover,0.0,2024-06-22,Morning,Afternoon,Saturday,Weekend,7.028954694383982
9,LH,12.0,1,1129.21,ECONOMY LIGHT,0,1.5833333333333337, MUC,8.916666666666666,No layover,0.0,2024-06-22,Morning,Afternoon,Saturday,Weekend,7.029273552167256
9,LH,14.666666666666666,1,1129.21,ECONOMY LIGHT,0,1.5833333333333337, MUC,8.916666666666666,No layover,0.0,2024-06-22,Morning,Afternoon,Saturday,Weekend,7.029273552167256
4,LH,15.166666666666666,1,1129.21,ECONOMY LIGHT,0,1.5833333333333337, MUC,8.0,No layover,0.0,2024-06-22,Afternoon,Evening,Saturday,Weekend,7.029273552167256
9,SN,12.166666666666666,1,1129.73,ECONOMY LIGHT,0,1.5833333333333337, BRU,8.416666666666666,No layover,0.0,2024-06-22,Morning,Afternoon,Saturday,Weekend,7.029733945103044
